16:12:31.712 [main] INFO  com.solvd.essay.Main - EssayModule{id=1, moduleDescription='Big equipment module'}
16:12:31.747 [main] INFO  com.solvd.essay.Main - BatchInfo{id=10, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=11, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=12, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=13, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=14, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=15, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=16, batchNumber='l584adf555'}
16:12:31.748 [main] INFO  com.solvd.essay.Main - BatchInfo{id=17, batchNumber='l584adf555'}
16:12:31.749 [main] INFO  com.solvd.essay.Main - BatchInfo{id=18, batchNumber='l584adf555'}
16:12:31.749 [main] INFO  com.solvd.essay.Main - BatchInfo{id=19, batchNumber='l584adf555'}
16:12:31.749 [main] INFO  com.solvd.essay.Main - BatchInfo{id=20, batchNumber='l584adf555'}
16:12:31.749 [main] INFO  com.solvd.essay.Main - BatchInfo{id=21, batchNumber='l584adf555'}
16:12:31.749 [main] INFO  com.solvd.essay.Main - BatchInfo{id=22, batchNumber='l584adf555'}
16:12:31.751 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - Object was added to database successfully the row affected was: 1
16:12:31.763 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The selected object was deleted successfully row affected: 0
16:12:31.767 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object was updated successfully the row affected was: 0
16:12:31.795 [main] INFO  com.solvd.essay.Main - Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}
16:12:31.797 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:31.799 [main] INFO  com.solvd.essay.Main - Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}
16:12:31.799 [main] INFO  com.solvd.essay.Main - Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}
16:12:31.799 [main] INFO  com.solvd.essay.Main - Employee{id=4, firstName='seth', lastName='Roger', personalId='L145', birthDate=1995-01-20, salary=1000.0}
16:12:31.799 [main] INFO  com.solvd.essay.Main - Employee{id=5, firstName='seth', lastName='Roger', personalId='', birthDate=1993-09-22, salary=1000.0}
16:12:31.826 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - Duplicate entry '' for key 'employee.personal_id'
16:12:31.831 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The selected object was deleted successfully row affected: 0
16:12:31.834 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object was updated successfully the row affected was: 0
16:12:31.844 [main] INFO  com.solvd.essay.Main - EmployeeWorkArea{id=3, areaName='Essay Laboratory', areaCode='null'}
16:12:31.846 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:31.847 [main] INFO  com.solvd.essay.Main - EmployeeWorkArea{id=2, areaName='Line production', areaCode='02-area B'}
16:12:31.847 [main] INFO  com.solvd.essay.Main - EmployeeWorkArea{id=3, areaName='Essay Laboratory', areaCode='null'}
16:12:31.847 [main] INFO  com.solvd.essay.Main - EmployeeWorkArea{id=5, areaName='area new1', areaCode='area 2256'}
16:12:31.849 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - Duplicate entry 'area new1' for key 'employee_work_area.area_name'
16:12:31.854 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object was updated successfully the row affected was: 0
16:12:31.858 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The selected object was deleted successfully row affected: 0
16:12:31.913 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=5, valueOfEssay=71.0, category='A', essayResult=true, labTestReport=LabTestReport{id=13, essayCode='EA13', dateOfEssay=2024-01-05, essayDescription='intermediate equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}}
16:12:32.010 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:32.012 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=1, valueOfEssay=74.0, category='A', essayResult=true, labTestReport=LabTestReport{id=3, essayCode='EA3', dateOfEssay=2024-01-05, essayDescription='Big equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}}
16:12:32.012 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=2, valueOfEssay=61.0, category='C', essayResult=false, labTestReport=LabTestReport{id=4, essayCode='EA4', dateOfEssay=2024-01-05, essayDescription='small equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}}
16:12:32.013 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=4, valueOfEssay=65.0, category='B', essayResult=false, labTestReport=LabTestReport{id=12, essayCode='EA12.1', dateOfEssay=2024-01-05, essayDescription='Big equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}}
16:12:32.013 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=5, valueOfEssay=71.0, category='A', essayResult=true, labTestReport=LabTestReport{id=13, essayCode='EA13', dateOfEssay=2024-01-05, essayDescription='intermediate equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}}
16:12:32.013 [main] INFO  com.solvd.essay.Main - EnergyEfficiencyEssay{id=6, valueOfEssay=71.1, category='A', essayResult=true, labTestReport=LabTestReport{id=14, essayCode='EA14', dateOfEssay=2024-01-05, essayDescription='small equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}}
16:12:32.015 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - null
16:12:32.021 [main] INFO  com.solvd.essay.persistence.jdbcImpl.EnergyEfficiencyEssayRepositoryImpl - The update can't be null in any field
16:12:32.022 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object is incomplete to update, insert a valid one
16:12:32.053 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=5, maxConsume=1.7, standardMean=0.2, measurementError=0.1, essayResult=true, labTestReport=LabTestReport{id=11, essayCode='EA12', dateOfEssay=2024-01-05, essayDescription='intermediate equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}}
16:12:32.103 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:32.105 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=1, maxConsume=2.1, standardMean=0.1, measurementError=0.1, essayResult=false, labTestReport=LabTestReport{id=1, essayCode='EA1', dateOfEssay=2024-01-05, essayDescription='Big equipment gas compsumption essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}}
16:12:32.105 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=2, maxConsume=1.5, standardMean=0.1, measurementError=0.1, essayResult=true, labTestReport=LabTestReport{id=2, essayCode='EA2', dateOfEssay=2024-01-05, essayDescription='small equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}}
16:12:32.105 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=3, maxConsume=1.8, standardMean=0.1, measurementError=0.1, essayResult=true, labTestReport=LabTestReport{id=9, essayCode='EA10', dateOfEssay=2024-01-05, essayDescription='Big equipment essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}}
16:12:32.106 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=4, maxConsume=2.0, standardMean=0.05, measurementError=0.2, essayResult=false, labTestReport=LabTestReport{id=10, essayCode='EA11', dateOfEssay=2024-01-05, essayDescription='small equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}}
16:12:32.107 [main] INFO  com.solvd.essay.Main - GasConsumptionEssay{id=5, maxConsume=1.7, standardMean=0.2, measurementError=0.1, essayResult=true, labTestReport=LabTestReport{id=11, essayCode='EA12', dateOfEssay=2024-01-05, essayDescription='intermediate equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}}
16:12:32.108 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - null
16:12:32.111 [main] INFO  com.solvd.essay.persistence.jdbcImpl.GasConsumptionEssayRepositoryImpl - The update can't be null in any field
16:12:32.111 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object is incomplete to update, insert a valid one
16:12:32.114 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The selected object was deleted successfully row affected: 0
16:12:32.135 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=4, frontMeasurement=60.1, essayResult=false, labTestReport=LabTestReport{id=15, essayCode='EA15', dateOfEssay=2024-01-05, essayDescription='Intermediate equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}, leftSideMeasurement=0.0}
16:12:32.177 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:32.178 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=1, frontMeasurement=30.5, essayResult=true, labTestReport=LabTestReport{id=6, essayCode='EA6', dateOfEssay=2024-01-05, essayDescription='Small equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}, leftSideMeasurement=0.0}
16:12:32.179 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=2, frontMeasurement=38.0, essayResult=false, labTestReport=LabTestReport{id=7, essayCode='EA7', dateOfEssay=2024-01-05, essayDescription='Big equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}, leftSideMeasurement=0.0}
16:12:32.179 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=4, frontMeasurement=60.1, essayResult=false, labTestReport=LabTestReport{id=15, essayCode='EA15', dateOfEssay=2024-01-05, essayDescription='Intermediate equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}, leftSideMeasurement=0.0}
16:12:32.179 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=5, frontMeasurement=30.0, essayResult=true, labTestReport=LabTestReport{id=16, essayCode='EA16', dateOfEssay=2024-01-05, essayDescription='Big equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}, leftSideMeasurement=0.0}
16:12:32.179 [main] INFO  com.solvd.essay.Main - TemperatureEssay{id=6, frontMeasurement=28.0, essayResult=true, labTestReport=LabTestReport{id=17, essayCode='EA17', dateOfEssay=2024-01-05, essayDescription='Small equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}, leftSideMeasurement=0.0}
16:12:32.180 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - null
16:12:32.183 [main] INFO  com.solvd.essay.persistence.jdbcImpl.TemperatureEssayRepositoryImpl - The update can't be null in any field
16:12:32.183 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object is incomplete to update, insert a valid one
16:12:32.188 [main] INFO  com.solvd.essay.Main - LaboratoryTool{id=1, toolName='gas reader', toolDescription='0.1 m^3 precition gas reader'}
16:12:32.190 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:32.191 [main] INFO  com.solvd.essay.Main - LaboratoryTool{id=1, toolName='gas reader', toolDescription='0.1 m^3 precition gas reader'}
16:12:32.191 [main] INFO  com.solvd.essay.Main - LaboratoryTool{id=2, toolName='termometer1', toolDescription='100°C termometer'}
16:12:32.192 [main] INFO  com.solvd.essay.Main - LaboratoryTool{id=5, toolName='tool5', toolDescription='usefully tool'}
16:12:32.192 [main] INFO  com.solvd.essay.Main - LaboratoryTool{id=7, toolName='tool1', toolDescription='usefully tool'}
16:12:32.193 [main] ERROR com.solvd.essay.persistence.jdbcImpl.AbstracDao - Duplicate entry 'tool1' for key 'laboratory_tool.tool_name'
16:12:32.197 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The selected object was deleted successfully row affected: 0
16:12:32.200 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - The object was updated successfully the row affected was: 1
16:12:32.203 [main] INFO  com.solvd.essay.Main - LabTestReport{id=null, essayCode='null', dateOfEssay=null, essayDescription='null', equipmentForTestModel=null, batchInfo=null, employee=null, essayModule=null}
16:12:32.327 [main] INFO  com.solvd.essay.persistence.jdbcImpl.AbstracDao - All the elements were added to the list successfully
16:12:32.328 [main] INFO  com.solvd.essay.Main - LabTestReport{id=1, essayCode='EA1', dateOfEssay=2024-01-05, essayDescription='Big equipment gas compsumption essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=2, essayCode='EA2', dateOfEssay=2024-01-05, essayDescription='small equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=3, essayCode='EA3', dateOfEssay=2024-01-05, essayDescription='Big equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=4, essayCode='EA4', dateOfEssay=2024-01-05, essayDescription='small equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=6, essayCode='EA6', dateOfEssay=2024-01-05, essayDescription='Small equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=7, essayCode='EA7', dateOfEssay=2024-01-05, essayDescription='Big equipment temperature essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=9, essayCode='EA10', dateOfEssay=2024-01-05, essayDescription='Big equipment essay', equipmentForTestModel=EquipmentForTestModel{id=1, modelName='model 1', modelDescription='Big equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}
16:12:32.329 [main] INFO  com.solvd.essay.Main - LabTestReport{id=10, essayCode='EA11', dateOfEssay=2024-01-05, essayDescription='small equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=2, moduleDescription='Small equipment module'}}
16:12:32.330 [main] INFO  com.solvd.essay.Main - LabTestReport{id=11, essayCode='EA12', dateOfEssay=2024-01-05, essayDescription='intermediate equipment gas consumption essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=1, firstName='john', lastName='smith', personalId='Abc123', birthDate=2000-12-15, salary=1000.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}
16:12:32.330 [main] INFO  com.solvd.essay.Main - LabTestReport{id=12, essayCode='EA12.1', dateOfEssay=2024-01-05, essayDescription='Big equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=2, modelName='model 2', modelDescription='Small equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=2, batchNumber='PR1002'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=1, moduleDescription='Big equipment module'}}
16:12:32.330 [main] INFO  com.solvd.essay.Main - LabTestReport{id=13, essayCode='EA13', dateOfEssay=2024-01-05, essayDescription='intermediate equipment energy efficiency essay', equipmentForTestModel=EquipmentForTestModel{id=3, modelName='model 3', modelDescription='Medium size equipment', releaseDate=2023-01-01}, batchInfo=BatchInfo{id=1, batchNumber='PR1001'}, employee=Employee{id=2, firstName='mary', lastName='jane', personalId='def236', birthDate=2000-05-15, salary=1200.0}, essayModule=EssayModule{id=3, moduleDescription='Intermediate equipment module'}}
